Datum;Open;Close;Arbeitslosenquote;Verbraucherpreisindex;Leitzins;Wechselkurs EUR/USD;CompanyName;StockName
2015-03-18;12002.240234;11922.769531;6.8;94.3;-0.2;1.059805;DAX;DAX
2015-03-19;11897.480469;11899.400391;6.8;94.3;-0.2;1.084999;DAX;DAX
2015-03-20;11942.160156;12039.370117;6.8;94.3;-0.2;1.066894;DAX;DAX
2015-03-23;11984.790039;11895.839844;6.8;94.3;-0.2;1.082661;DAX;DAX
2015-03-24;11821.209961;12005.69043;6.8;94.3;-0.2;1.094499;DAX;DAX
2015-03-25;11995.089844;11865.320313;6.8;94.3;-0.2;1.090203;DAX;DAX
2015-03-26;11736.339844;11843.679688;6.8;94.3;-0.2;1.096047;DAX;DAX
2015-03-27;11920.219727;11868.330078;6.8;94.3;-0.2;1.088637;DAX;DAX
2015-03-30;11927.139648;12086.009766;6.8;94.3;-0.2;1.088495;DAX;DAX
2015-03-31;12054.200195;11966.169922;6.8;94.3;-0.2;1.083025;DAX;DAX
2015-04-01;11902.919922;12001.379883;6.5;94.7;-0.2;1.073814;DAX;DAX
2015-04-02;11991.620117;11967.389648;6.5;94.7;-0.2;1.076994;DAX;DAX
2015-04-07;12057.339844;12123.519531;6.5;94.7;-0.2;1.093482;DAX;DAX
2015-04-08;12109.849609;12035.860352;6.5;94.7;-0.2;1.082415;DAX;DAX
2015-04-09;12099.429688;12166.44043;6.5;94.7;-0.2;1.078528;DAX;DAX
2015-04-10;12226.980469;12374.730469;6.5;94.7;-0.2;1.066906;DAX;DAX
2015-04-13;12357.269531;12338.730469;6.5;94.7;-0.2;1.060985;DAX;DAX
2015-04-14;12306.360352;12227.599609;6.5;94.7;-0.2;1.057295;DAX;DAX
2015-04-15;12220.099609;12231.339844;6.5;94.7;-0.2;1.064713;DAX;DAX
2015-04-16;12224.759766;11998.860352;6.5;94.7;-0.2;1.06768;DAX;DAX
2015-04-17;11942.360352;11688.700195;6.5;94.7;-0.2;1.075558;DAX;DAX
2015-04-20;11736.400391;11891.910156;6.5;94.7;-0.2;1.081023;DAX;DAX
2015-04-21;11994.820313;11939.580078;6.5;94.7;-0.2;1.074749;DAX;DAX
2015-04-22;11984.389648;11867.370117;6.5;94.7;-0.2;1.074172;DAX;DAX
2015-04-23;11887.139648;11723.580078;6.5;94.7;-0.2;1.072582;DAX;DAX
2015-04-24;11783.55957;11810.849609;6.5;94.7;-0.2;1.081502;DAX;DAX
2015-04-27;11881.25;12039.160156;6.5;94.7;-0.2;1.086897;DAX;DAX
2015-04-28;12035.55957;11811.660156;6.5;94.7;-0.2;1.087796;DAX;DAX
2015-04-29;11864.400391;11432.719727;6.5;94.7;-0.2;1.096912;DAX;DAX
2015-04-30;11440.790039;11454.379883;6.5;94.7;-0.2;1.111432;DAX;DAX
2015-05-04;11506.839844;11619.849609;6.3;94.9;-0.2;1.118593;DAX;DAX
2015-05-05;11576.120117;11327.679688;6.3;94.9;-0.2;1.114914;DAX;DAX
2015-05-06;11377.580078;11350.150391;6.3;94.9;-0.2;1.118631;DAX;DAX
2015-05-07;11265.129883;11407.969727;6.3;94.9;-0.2;1.134147;DAX;DAX
2015-05-08;11483.070313;11709.730469;6.3;94.9;-0.2;1.124695;DAX;DAX
2015-05-11;11674.519531;11673.349609;6.3;94.9;-0.2;1.119407;DAX;DAX
2015-05-12;11557.969727;11472.410156;6.3;94.9;-0.2;1.114442;DAX;DAX
2015-05-13;11532.969727;11351.459961;6.3;94.9;-0.2;1.122146;DAX;DAX
2015-05-14;11299.19043;11559.820313;6.3;94.9;-0.2;1.135048;DAX;DAX
2015-05-15;11593.200195;11447.030273;6.3;94.9;-0.2;1.140498;DAX;DAX
2015-05-18;11464.799805;11594.280273;6.3;94.9;-0.2;1.144505;DAX;DAX
2015-05-19;11709.870117;11853.330078;6.3;94.9;-0.2;1.132618;DAX;DAX
2015-05-20;11858.469727;11848.469727;6.3;94.9;-0.2;1.114666;DAX;DAX
2015-05-21;11815.429688;11864.589844;6.3;94.9;-0.2;1.110075;DAX;DAX
2015-05-22;11881.490234;11815.009766;6.3;94.9;-0.2;1.111185;DAX;DAX
2015-05-26;11841.480469;11625.129883;6.3;94.9;-0.2;1.097117;DAX;DAX
2015-05-27;11647.040039;11771.129883;6.3;94.9;-0.2;1.088886;DAX;DAX
2015-05-28;11716.080078;11677.570313;6.3;94.9;-0.2;1.090001;DAX;DAX
2015-05-29;11685.660156;11413.820313;6.3;94.9;-0.2;1.096035;DAX;DAX
2015-06-01;11462.969727;11436.049805;6.2;94.9;-0.2;1.095794;DAX;DAX
2015-06-02;11467.070313;11328.799805;6.2;94.9;-0.2;1.092299;DAX;DAX
2015-06-03;11359.799805;11419.620117;6.2;94.9;-0.2;1.115001;DAX;DAX
2015-06-04;11370.570313;11340.599609;6.2;94.9;-0.2;1.125784;DAX;DAX
2015-06-05;11241.429688;11197.150391;6.2;94.9;-0.2;1.120787;DAX;DAX
2015-06-08;11131.860352;11064.919922;6.2;94.9;-0.2;1.110815;DAX;DAX
2015-06-09;11025.080078;11001.290039;6.2;94.9;-0.2;1.128095;DAX;DAX
2015-06-10;10970.410156;11265.389648;6.2;94.9;-0.2;1.129905;DAX;DAX
2015-06-11;11242.870117;11332.780273;6.2;94.9;-0.2;1.131196;DAX;DAX
2015-06-12;11286.55957;11196.490234;6.2;94.9;-0.2;1.124063;DAX;DAX
2015-06-15;11053.209961;10984.969727;6.2;94.9;-0.2;1.121994;DAX;DAX
2015-06-16;10910.009766;11044.009766;6.2;94.9;-0.2;1.127701;DAX;DAX
2015-06-17;11066.75;10978.009766;6.2;94.9;-0.2;1.124202;DAX;DAX
2015-06-18;10937.669922;11100.299805;6.2;94.9;-0.2;1.136997;DAX;DAX
2015-06-19;11121.299805;11040.099609;6.2;94.9;-0.2;1.137074;DAX;DAX
2015-06-22;11138.709961;11460.5;6.2;94.9;-0.2;1.137294;DAX;DAX
2015-06-23;11552.959961;11542.540039;6.2;94.9;-0.2;1.134906;DAX;DAX
2015-06-24;11566.349609;11471.259766;6.2;94.9;-0.2;1.117219;DAX;DAX
2015-06-25;11410.620117;11473.129883;6.2;94.9;-0.2;1.120699;DAX;DAX
2015-06-26;11387.129883;11492.429688;6.2;94.9;-0.2;1.120298;DAX;DAX
2015-06-29;11404.709961;11083.200195;6.2;94.9;-0.2;1.097502;DAX;DAX
2015-06-30;11058.040039;10944.969727;6.2;94.9;-0.2;1.122297;DAX;DAX
2015-07-01;11050.320313;11180.5;6.3;95.1;-0.2;1.113499;DAX;DAX
2015-07-02;11191.280273;11099.349609;6.3;95.1;-0.2;1.103363;DAX;DAX
2015-07-03;11082.040039;11058.389648;6.3;95.1;-0.2;1.108697;DAX;DAX
2015-07-06;10825.05957;10890.629883;6.3;95.1;-0.2;1.099505;DAX;DAX
2015-07-07;10930.019531;10676.780273;6.3;95.1;-0.2;1.104899;DAX;DAX
2015-07-08;10710.290039;10747.299805;6.3;95.1;-0.2;1.100994;DAX;DAX
2015-07-09;10795.110352;10996.410156;6.3;95.1;-0.2;1.107101;DAX;DAX
2015-07-10;11170.709961;11315.629883;6.3;95.1;-0.2;1.106305;DAX;DAX
2015-07-13;11489.169922;11484.379883;6.3;95.1;-0.2;1.112904;DAX;DAX
2015-07-14;11456.540039;11516.900391;6.3;95.1;-0.2;1.099046;DAX;DAX
2015-07-15;11508.339844;11539.660156;6.3;95.1;-0.2;1.1008;DAX;DAX
2015-07-16;11624.480469;11716.759766;6.3;95.1;-0.2;1.094355;DAX;DAX
2015-07-17;11747.469727;11673.419922;6.3;95.1;-0.2;1.088601;DAX;DAX
2015-07-20;11679.469727;11735.719727;6.3;95.1;-0.2;1.083025;DAX;DAX
2015-07-21;11760;11604.799805;6.3;95.1;-0.2;1.083541;DAX;DAX
2015-07-22;11511.19043;11520.669922;6.3;95.1;-0.2;1.093996;DAX;DAX
2015-07-23;11611.419922;11512.110352;6.3;95.1;-0.2;1.092705;DAX;DAX
2015-07-24;11467.830078;11347.450195;6.3;95.1;-0.2;1.098901;DAX;DAX
2015-07-27;11287.769531;11056.400391;6.3;95.1;-0.2;1.097237;DAX;DAX
2015-07-28;11129.910156;11173.910156;6.3;95.1;-0.2;1.109004;DAX;DAX
2015-07-29;11249.299805;11211.849609;6.3;95.1;-0.2;1.106599;DAX;DAX
2015-07-30;11305.459961;11257.150391;6.3;95.1;-0.2;1.098406;DAX;DAX
2015-07-31;11271.30957;11308.990234;6.3;95.1;-0.2;1.093924;DAX;DAX
2015-08-03;11295.5;11443.719727;6.4;95;-0.2;1.0969;DAX;DAX
2015-08-04;11408.230469;11456.070313;6.4;95;-0.2;1.095602;DAX;DAX
2015-08-05;11503.209961;11636.299805;6.4;95;-0.2;1.088898;DAX;DAX
2015-08-06;11605.589844;11585.099609;6.4;95;-0.2;1.09031;DAX;DAX
2015-08-07;11561.370117;11490.830078;6.4;95;-0.2;1.092705;DAX;DAX
2015-08-10;11545.629883;11604.780273;6.4;95;-0.2;1.096503;DAX;DAX
2015-08-11;11548;11293.650391;6.4;95;-0.2;1.101698;DAX;DAX
2015-08-12;11151.719727;10924.610352;6.4;95;-0.2;1.104204;DAX;DAX
2015-08-13;11098.169922;11014.629883;6.4;95;-0.2;1.116096;DAX;DAX
2015-08-14;11010.5;10985.139648;6.4;95;-0.2;1.116096;DAX;DAX
2015-08-17;11044.75;10940.330078;6.4;95;-0.2;1.109299;DAX;DAX
2015-08-18;10916.709961;10915.919922;6.4;95;-0.2;1.1078;DAX;DAX
2015-08-19;10819.849609;10682.150391;6.4;95;-0.2;1.103083;DAX;DAX
2015-08-20;10593.280273;10432.19043;6.4;95;-0.2;1.111803;DAX;DAX
2015-08-21;10228.700195;10124.519531;6.4;95;-0.2;1.123697;DAX;DAX
2015-08-24;9805.719727;9648.429688;6.4;95;-0.2;1.137695;DAX;DAX
2015-08-25;9816.589844;10128.120117;6.4;95;-0.2;1.158306;DAX;DAX
2015-08-26;9956.849609;9997.429688;6.4;95;-0.2;1.155095;DAX;DAX
2015-08-27;10271.330078;10315.620117;6.4;95;-0.2;1.134005;DAX;DAX
2015-08-28;10335.919922;10298.530273;6.4;95;-0.2;1.124796;DAX;DAX
2015-08-31;10200.980469;10259.459961;6.4;95;-0.2;1.121403;DAX;DAX
2015-09-01;10073.740234;10015.570313;6.2;94.9;-0.2;1.122586;DAX;DAX
2015-09-02;10060.30957;10048.049805;6.2;94.9;-0.2;1.129344;DAX;DAX
2015-09-03;10161.360352;10317.839844;6.2;94.9;-0.2;1.121604;DAX;DAX
2015-09-04;10216.169922;10038.040039;6.2;94.9;-0.2;1.112595;DAX;DAX
2015-09-07;10148.799805;10108.610352;6.2;94.9;-0.2;1.1152;DAX;DAX
2015-09-08;10198.599609;10271.360352;6.2;94.9;-0.2;1.116395;DAX;DAX
2015-09-09;10489.290039;10303.120117;6.2;94.9;-0.2;1.120737;DAX;DAX
2015-09-10;10216.019531;10210.44043;6.2;94.9;-0.2;1.12207;DAX;DAX
2015-09-11;10243.400391;10123.55957;6.2;94.9;-0.2;1.129089;DAX;DAX
2015-09-14;10112.900391;10131.740234;6.2;94.9;-0.2;1.134404;DAX;DAX
2015-09-15;10154.759766;10188.129883;6.2;94.9;-0.2;1.130761;DAX;DAX
2015-09-16;10288.389648;10227.209961;6.2;94.9;-0.2;1.12718;DAX;DAX
2015-09-17;10269.320313;10229.580078;6.2;94.9;-0.2;1.129203;DAX;DAX
2015-09-18;10177.580078;9916.160156;6.2;94.9;-0.2;1.140095;DAX;DAX
2015-09-21;9837.129883;9948.509766;6.2;94.9;-0.2;1.129203;DAX;DAX
2015-09-22;9974.410156;9570.660156;6.2;94.9;-0.2;1.119094;DAX;DAX
2015-09-23;9578.099609;9612.620117;6.2;94.9;-0.2;1.112075;DAX;DAX
2015-09-24;9599.910156;9427.639648;6.2;94.9;-0.2;1.118994;DAX;DAX
2015-09-25;9594.530273;9688.530273;6.2;94.9;-0.2;1.117893;DAX;DAX
2015-09-28;9633.679688;9483.549805;6.2;94.9;-0.2;1.120172;DAX;DAX
2015-09-29;9346.040039;9450.400391;6.2;94.9;-0.2;1.123103;DAX;DAX
2015-09-30;9674.610352;9660.44043;6.2;94.9;-0.2;1.125594;DAX;DAX
2015-10-01;9757.040039;9509.25;6;94.9;-0.2;1.117206;DAX;DAX
2015-10-02;9606.589844;9553.070313;6;94.9;-0.2;1.119344;DAX;DAX
2015-10-05;9691.650391;9814.790039;6;94.9;-0.2;1.1227;DAX;DAX
2015-10-06;9804.419922;9902.830078;6;94.9;-0.2;1.11952;DAX;DAX
2015-10-07;9968.55957;9970.400391;6;94.9;-0.2;1.126799;DAX;DAX
2015-10-08;9942.780273;9993.070313;6;94.9;-0.2;1.124;DAX;DAX
2015-10-09;10100.780273;10096.599609;6;94.9;-0.2;1.128694;DAX;DAX
2015-10-12;10128.490234;10119.830078;6;94.9;-0.2;1.136997;DAX;DAX
2015-10-13;10106.669922;10032.820313;6;94.9;-0.2;1.135551;DAX;DAX
2015-10-14;9948.490234;9915.849609;6;94.9;-0.2;1.138498;DAX;DAX
2015-10-15;9999.639648;10064.799805;6;94.9;-0.2;1.147552;DAX;DAX
2015-10-16;10128.80957;10104.429688;6;94.9;-0.2;1.136816;DAX;DAX
2015-10-19;10084.610352;10164.30957;6;94.9;-0.2;1.136105;DAX;DAX
2015-10-20;10174.799805;10147.679688;6;94.9;-0.2;1.132901;DAX;DAX
2015-10-21;10185.419922;10238.099609;6;94.9;-0.2;1.135396;DAX;DAX
2015-10-22;10213.009766;10491.969727;6;94.9;-0.2;1.134803;DAX;DAX
2015-10-23;10610.330078;10794.540039;6;94.9;-0.2;1.108095;DAX;DAX
2015-10-26;10791.179688;10801.339844;6;94.9;-0.2;1.102038;DAX;DAX
2015-10-27;10761.370117;10692.19043;6;94.9;-0.2;1.106599;DAX;DAX
2015-10-28;10728.160156;10831.959961;6;94.9;-0.2;1.103704;DAX;DAX
2015-10-29;10867.19043;10800.839844;6;94.9;-0.2;1.092896;DAX;DAX
2015-10-30;10842.519531;10850.139648;6;94.9;-0.2;1.099384;DAX;DAX
2015-11-02;10749.980469;10950.669922;6;94.3;-0.2;1.102597;DAX;DAX
2015-11-03;10945.349609;10951.150391;6;94.3;-0.2;1.101601;DAX;DAX
2015-11-04;10957.05957;10845.240234;6;94.3;-0.2;1.096395;DAX;DAX
2015-11-05;10847.5;10887.740234;6;94.3;-0.2;1.086803;DAX;DAX
2015-11-06;10872.980469;10988.030273;6;94.3;-0.2;1.0884;DAX;DAX
2015-11-09;10993.240234;10815.450195;6;94.3;-0.2;1.073341;DAX;DAX
2015-11-10;10846.959961;10832.519531;6;94.3;-0.2;1.075951;DAX;DAX
2015-11-11;10843.679688;10907.870117;6;94.3;-0.2;1.073756;DAX;DAX
2015-11-12;10895.740234;10782.629883;6;94.3;-0.2;1.076299;DAX;DAX
2015-11-13;10764.570313;10708.400391;6;94.3;-0.2;1.081502;DAX;DAX
2015-11-16;10609.139648;10713.230469;6;94.3;-0.2;1.069999;DAX;DAX
2015-11-17;10810.919922;10971.040039;6;94.3;-0.2;1.068799;DAX;DAX
2015-11-18;10901.740234;10959.950195;6;94.3;-0.2;1.064385;DAX;DAX
2015-11-19;11061.879883;11085.44043;6;94.3;-0.2;1.066997;DAX;DAX
2015-11-20;11123.80957;11119.830078;6;94.3;-0.2;1.072616;DAX;DAX
2015-11-23;11105.919922;11092.30957;6;94.3;-0.2;1.064101;DAX;DAX
2015-11-24;11064.780273;10933.990234;6;94.3;-0.2;1.064203;DAX;DAX
2015-11-25;10958.400391;11169.540039;6;94.3;-0.2;1.064385;DAX;DAX
2015-11-26;11180.94043;11320.769531;6;94.3;-0.2;1.062496;DAX;DAX
2015-11-27;11277.910156;11293.759766;6;94.3;-0.2;1.060445;DAX;DAX
2015-11-30;11268.30957;11382.230469;6;94.3;-0.2;1.058302;DAX;DAX
2015-12-01;11422.469727;11261.240234;6.1;94.3;-0.3;1.057295;DAX;DAX
2015-12-02;11301.509766;11190.019531;6.1;94.3;-0.3;1.062586;DAX;DAX
2015-12-03;11173.790039;10789.240234;6.1;94.3;-0.3;1.061301;DAX;DAX
2015-12-04;10770.160156;10752.099609;6.1;94.3;-0.3;1.091596;DAX;DAX
2015-12-07;10832.419922;10886.089844;6.1;94.3;-0.3;1.0884;DAX;DAX
2015-12-08;10872.679688;10673.599609;6.1;94.3;-0.3;1.0834;DAX;DAX
2015-12-09;10719.700195;10592.490234;6.1;94.3;-0.3;1.089396;DAX;DAX
2015-12-10;10547.519531;10598.929688;6.1;94.3;-0.3;1.101795;DAX;DAX
2015-12-11;10572.860352;10340.05957;6.1;94.3;-0.3;1.094811;DAX;DAX
2015-12-14;10406.709961;10139.339844;6.1;94.3;-0.3;1.098394;DAX;DAX
2015-12-15;10239.799805;10450.379883;6.1;94.3;-0.3;1.0993;DAX;DAX
2015-12-16;10476.05957;10469.259766;6.1;94.3;-0.3;1.093625;DAX;DAX
2015-12-17;10685.299805;10738.120117;6.1;94.3;-0.3;1.087453;DAX;DAX
2015-12-18;10639.980469;10608.19043;6.1;94.3;-0.3;1.08441;DAX;DAX
2015-12-21;10607.200195;10497.769531;6.1;94.3;-0.3;1.086992;DAX;DAX
2015-12-22;10598.19043;10488.75;6.1;94.3;-0.3;1.091298;DAX;DAX
2015-12-23;10623.55957;10727.639648;6.1;94.3;-0.3;1.095002;DAX;DAX
2015-12-28;10748.370117;10653.910156;6.1;94.3;-0.3;1.096599;DAX;DAX
2015-12-29;10744.959961;10860.139648;6.1;94.3;-0.3;1.097526;DAX;DAX
2015-12-30;10855.169922;10743.009766;6.1;94.3;-0.3;1.092801;DAX;DAX
2016-01-04;10485.80957;10283.44043;6.7;93.6;-0.3;1.085399;DAX;DAX
2016-01-05;10373.269531;10310.099609;6.7;93.6;-0.3;1.082755;DAX;DAX
2016-01-06;10288.679688;10214.019531;6.7;93.6;-0.3;1.075199;DAX;DAX
2016-01-07;10144.169922;9979.849609;6.7;93.6;-0.3;1.0779;DAX;DAX
2016-01-08;10010.469727;9849.339844;6.7;93.6;-0.3;1.092598;DAX;DAX
2016-01-11;9814.040039;9825.070313;6.7;93.6;-0.3;1.094104;DAX;DAX
2016-01-12;9832.820313;9985.429688;6.7;93.6;-0.3;1.0858;DAX;DAX
2016-01-13;10112.349609;9960.959961;6.7;93.6;-0.3;1.084399;DAX;DAX
2016-01-14;9836.849609;9794.200195;6.7;93.6;-0.3;1.088601;DAX;DAX
2016-01-15;9778.360352;9545.269531;6.7;93.6;-0.3;1.085894;DAX;DAX
2016-01-18;9542.599609;9521.849609;6.7;93.6;-0.3;1.092001;DAX;DAX
2016-01-19;9722.639648;9664.209961;6.7;93.6;-0.3;1.089503;DAX;DAX
2016-01-20;9430.129883;9391.639648;6.7;93.6;-0.3;1.091298;DAX;DAX
2016-01-21;9400.69043;9574.160156;6.7;93.6;-0.3;1.087701;DAX;DAX
2016-01-22;9762.549805;9764.879883;6.7;93.6;-0.3;1.086201;DAX;DAX
2016-01-25;9790.44043;9736.150391;6.7;93.6;-0.3;1.079902;DAX;DAX
2016-01-26;9599.55957;9822.75;6.7;93.6;-0.3;1.085305;DAX;DAX
2016-01-27;9781.419922;9880.820313;6.7;93.6;-0.3;1.086496;DAX;DAX
2016-01-28;9826.280273;9639.589844;6.7;93.6;-0.3;1.090798;DAX;DAX
2016-01-29;9772.580078;9798.110352;6.7;93.6;-0.3;1.093697;DAX;DAX
2016-02-01;9823.730469;9757.879883;6.6;93.9;-0.3;1.082591;DAX;DAX
2016-02-02;9721.179688;9581.040039;6.6;93.9;-0.3;1.089728;DAX;DAX
2016-02-03;9541.530273;9434.820313;6.6;93.9;-0.3;1.092204;DAX;DAX
2016-02-04;9522.669922;9393.360352;6.6;93.9;-0.3;1.109102;DAX;DAX
2016-02-05;9375.290039;9286.230469;6.6;93.9;-0.3;1.119996;DAX;DAX
2016-02-08;9329.870117;8979.360352;6.6;93.9;-0.3;1.114504;DAX;DAX
2016-02-09;8980.709961;8879.400391;6.6;93.9;-0.3;1.118981;DAX;DAX
2016-02-10;8937.980469;9017.290039;6.6;93.9;-0.3;1.128999;DAX;DAX
2016-02-11;8887.889648;8752.870117;6.6;93.9;-0.3;1.128095;DAX;DAX
2016-02-12;8854.400391;8967.509766;6.6;93.9;-0.3;1.131798;DAX;DAX
2016-02-15;9163.540039;9206.839844;6.6;93.9;-0.3;1.122599;DAX;DAX
2016-02-16;9242.75;9135.110352;6.6;93.9;-0.3;1.117406;DAX;DAX
2016-02-17;9174.280273;9377.209961;6.6;93.9;-0.3;1.114703;DAX;DAX
2016-02-18;9428.009766;9463.639648;6.6;93.9;-0.3;1.112298;DAX;DAX
2016-02-19;9420.509766;9388.049805;6.6;93.9;-0.3;1.111099;DAX;DAX
2016-02-22;9481.370117;9573.589844;6.6;93.9;-0.3;1.112397;DAX;DAX
2016-02-23;9503.120117;9416.769531;6.6;93.9;-0.3;1.102803;DAX;DAX
2016-02-24;9396.480469;9167.799805;6.6;93.9;-0.3;1.102706;DAX;DAX
2016-02-25;9277.019531;9331.480469;6.6;93.9;-0.3;1.101394;DAX;DAX
2016-02-26;9454.519531;9513.299805;6.6;93.9;-0.3;1.102499;DAX;DAX
2016-02-29;9424.929688;9495.400391;6.6;93.9;-0.3;1.092395;DAX;DAX
2016-03-01;9482.660156;9717.160156;6.5;94.5;-0.4;1.088898;DAX;DAX
2016-03-02;9780.839844;9776.620117;6.5;94.5;-0.4;1.087595;DAX;DAX
2016-03-03;9807.05957;9751.919922;6.5;94.5;-0.4;1.086897;DAX;DAX
2016-03-04;9800.860352;9824.169922;6.5;94.5;-0.4;1.094895;DAX;DAX
2016-03-07;9764.080078;9778.929688;6.5;94.5;-0.4;1.099396;DAX;DAX
2016-03-08;9688.469727;9692.820313;6.5;94.5;-0.4;1.101601;DAX;DAX
2016-03-09;9700.160156;9723.089844;6.5;94.5;-0.4;1.100401;DAX;DAX
2016-03-10;9697.639648;9498.150391;6.5;94.5;-0.4;1.098901;DAX;DAX
2016-03-11;9672.049805;9831.129883;6.5;94.5;-0.4;1.117843;DAX;DAX
2016-03-14;9948.209961;9990.259766;6.5;94.5;-0.4;1.116794;DAX;DAX
2016-03-15;9941.459961;9933.849609;6.5;94.5;-0.4;1.110198;DAX;DAX
2016-03-16;9971.040039;9983.410156;6.5;94.5;-0.4;1.110901;DAX;DAX
2016-03-17;10051.69043;9892.200195;6.5;94.5;-0.4;1.121894;DAX;DAX
2016-03-18;9905.669922;9950.799805;6.5;94.5;-0.4;1.131798;DAX;DAX
2016-03-21;9893.259766;9948.639648;6.5;94.5;-0.4;1.127904;DAX;DAX
2016-03-22;9836.280273;9990;6.5;94.5;-0.4;1.123595;DAX;DAX
2016-03-23;10046.94043;10022.929688;6.5;94.5;-0.4;1.122297;DAX;DAX
2016-03-24;9974.599609;9851.349609;6.5;94.5;-0.4;1.118105;DAX;DAX
2016-03-29;9900.879883;9887.94043;6.5;94.5;-0.4;1.120272;DAX;DAX
2016-03-30;9951.679688;10046.610352;6.5;94.5;-0.4;1.129203;DAX;DAX
2016-03-31;9997.44043;9965.509766;6.5;94.5;-0.4;1.133466;DAX;DAX
2016-04-01;9833.259766;9794.639648;6.3;94.6;-0.4;1.137967;DAX;DAX
2016-04-04;9789.769531;9822.080078;6.3;94.6;-0.4;1.139004;DAX;DAX
2016-04-05;9647.80957;9563.360352;6.3;94.6;-0.4;1.1389;DAX;DAX
2016-04-06;9582.459961;9624.509766;6.3;94.6;-0.4;1.1382;DAX;DAX
2016-04-07;9648.549805;9530.620117;6.3;94.6;-0.4;1.140498;DAX;DAX
2016-04-08;9576.400391;9622.259766;6.3;94.6;-0.4;1.137398;DAX;DAX
2016-04-11;9595.55957;9682.990234;6.3;94.6;-0.4;1.140303;DAX;DAX
2016-04-12;9716.75;9761.469727;6.3;94.6;-0.4;1.141292;DAX;DAX
2016-04-13;9901.129883;10026.099609;6.3;94.6;-0.4;1.138498;DAX;DAX
2016-04-14;10042.280273;10093.650391;6.3;94.6;-0.4;1.127904;DAX;DAX
2016-04-15;10063.889648;10051.570313;6.3;94.6;-0.4;1.127002;DAX;DAX
2016-04-18;9933.700195;10120.30957;6.3;94.6;-0.4;1.129995;DAX;DAX
2016-04-19;10170.179688;10349.589844;6.3;94.6;-0.4;1.130902;DAX;DAX
2016-04-20;10312.639648;10421.290039;6.3;94.6;-0.4;1.135963;DAX;DAX
2016-04-21;10456.990234;10435.730469;6.3;94.6;-0.4;1.130506;DAX;DAX
2016-04-22;10377.219727;10373.490234;6.3;94.6;-0.4;1.129203;DAX;DAX
2016-04-25;10379.160156;10294.349609;6.3;94.6;-0.4;1.123406;DAX;DAX
2016-04-26;10359.769531;10259.589844;6.3;94.6;-0.4;1.1269;DAX;DAX
2016-04-27;10283.099609;10299.830078;6.3;94.6;-0.4;1.129905;DAX;DAX
2016-04-28;10222.110352;10321.150391;6.3;94.6;-0.4;1.132901;DAX;DAX
2016-04-29;10235.469727;10038.969727;6.3;94.6;-0.4;1.135589;DAX;DAX
2016-05-02;10091.169922;10123.269531;6;95.1;-0.4;1.146303;DAX;DAX
2016-05-03;10052.549805;9926.769531;6;95.1;-0.4;1.152499;DAX;DAX
2016-05-04;9925.25;9828.25;6;95.1;-0.4;1.150404;DAX;DAX
2016-05-05;9849.700195;9851.860352;6;95.1;-0.4;1.149306;DAX;DAX
2016-05-06;9805.389648;9869.950195;6;95.1;-0.4;1.140602;DAX;DAX
2016-05-09;9929.19043;9980.490234;6;95.1;-0.4;1.138797;DAX;DAX
2016-05-10;10057.530273;10045.44043;6;95.1;-0.4;1.138797;DAX;DAX
2016-05-11;10055.400391;9975.320313;6;95.1;-0.4;1.137436;DAX;DAX
2016-05-12;9899.900391;9862.120117;6;95.1;-0.4;1.1427;DAX;DAX
2016-05-13;9794.830078;9952.900391;6;95.1;-0.4;1.137695;DAX;DAX
2016-05-17;10016.790039;9890.19043;6;95.1;-0.4;1.131606;DAX;DAX
2016-05-18;9828.049805;9943.230469;6;95.1;-0.4;1.131606;DAX;DAX
2016-05-19;9847.639648;9795.889648;6;95.1;-0.4;1.122297;DAX;DAX
2016-05-20;9878.490234;9916.019531;6;95.1;-0.4;1.120599;DAX;DAX
2016-05-23;9891.379883;9842.290039;6;95.1;-0.4;1.122171;DAX;DAX
2016-05-24;9798.94043;10057.30957;6;95.1;-0.4;1.121604;DAX;DAX
2016-05-25;10143.370117;10205.209961;6;95.1;-0.4;1.113797;DAX;DAX
2016-05-26;10213.870117;10272.709961;6;95.1;-0.4;1.115897;DAX;DAX
2016-05-27;10257.910156;10286.30957;6;95.1;-0.4;1.119207;DAX;DAX
2016-05-30;10293.429688;10333.230469;6;95.1;-0.4;1.111;DAX;DAX
2016-05-31;10356.139648;10262.740234;6;95.1;-0.4;1.11484;DAX;DAX
2016-06-01;10242.780273;10204.44043;5.9;95.2;-0.4;1.113598;DAX;DAX
2016-06-02;10199.200195;10208;5.9;95.2;-0.4;1.118906;DAX;DAX
2016-06-03;10237.580078;10103.259766;5.9;95.2;-0.4;1.1152;DAX;DAX
2016-06-06;10105.089844;10121.080078;5.9;95.2;-0.4;1.1351;DAX;DAX
2016-06-07;10196.169922;10287.679688;5.9;95.2;-0.4;1.136402;DAX;DAX
2016-06-08;10246.490234;10217.030273;5.9;95.2;-0.4;1.135783;DAX;DAX
2016-06-09;10184.480469;10088.870117;5.9;95.2;-0.4;1.140706;DAX;DAX
2016-06-10;10024.69043;9834.620117;5.9;95.2;-0.4;1.131503;DAX;DAX
2016-06-13;9715.780273;9657.44043;5.9;95.2;-0.4;1.124;DAX;DAX
2016-06-14;9595.169922;9519.200195;5.9;95.2;-0.4;1.129102;DAX;DAX
